# lemma	kind	batch	topic	gloss	note  — the plain-text seed `vocab.py init` reads; regenerate with `vocab.py export`
der Vorwurf	target	13	Stadt, Ämter & Recht
der Wohnort	target	13	Stadt, Ämter & Recht
der Zeuge / die Zeugin	target	13	Stadt, Ämter & Recht
der Zivilstand	target	13	Stadt, Ämter & Recht
die Angabe	target	13	Stadt, Ämter & Recht
die Anmeldung	target	13	Stadt, Ämter & Recht
die Anzeige	target	13	Stadt, Ämter & Recht
die Behörde	target	13	Stadt, Ämter & Recht
die Burg	target	13	Stadt, Ämter & Recht
die Droge	target	13	Stadt, Ämter & Recht
die Drogerie	target	13	Stadt, Ämter & Recht
die Gemeinschaft	target	13	Stadt, Ämter & Recht
die Gesellschaft	target	13	Stadt, Ämter & Recht
die Grenze	target	13	Stadt, Ämter & Recht
die Hauptstadt	target	13	Stadt, Ämter & Recht
die Kirche	target	13	Stadt, Ämter & Recht
die Krise	target	13	Stadt, Ämter & Recht
die Mauer	target	13	Stadt, Ämter & Recht
die Mehrheit	target	13	Stadt, Ämter & Recht
die Messe	target	13	Stadt, Ämter & Recht
die Minderheit	target	13	Stadt, Ämter & Recht
die Ordination	target	13	Stadt, Ämter & Recht
die Organisation	target	13	Stadt, Ämter & Recht
die Personalien	target	13	Stadt, Ämter & Recht
die Politik	target	13	Stadt, Ämter & Recht
die Polizei	target	13	Stadt, Ämter & Recht
die Reform	target	13	Stadt, Ämter & Recht
die Regel	target	13	Stadt, Ämter & Recht
die Religion	target	13	Stadt, Ämter & Recht
die Richtung	target	13	Stadt, Ämter & Recht
die Schuld	target	13	Stadt, Ämter & Recht
die Schulden	target	13	Stadt, Ämter & Recht
die Strafe	target	13	Stadt, Ämter & Recht
die Uniform	target	13	Stadt, Ämter & Recht
die Unterschrift	target	13	Stadt, Ämter & Recht
die Urkunde	target	13	Stadt, Ämter & Recht
die Ursache	target	13	Stadt, Ämter & Recht
die Versammlung	target	13	Stadt, Ämter & Recht
die Verwaltung	target	13	Stadt, Ämter & Recht
die Vorfahrt	target	13	Stadt, Ämter & Recht
die Vorschrift	target	13	Stadt, Ämter & Recht
die Öffentlichkeit	target	13	Stadt, Ämter & Recht
einbrechen	target	13	Stadt, Ämter & Recht
festnehmen	target	13	Stadt, Ämter & Recht
festsetzen	target	13	Stadt, Ämter & Recht
illegal	target	13	Stadt, Ämter & Recht
installieren	target	13	Stadt, Ämter & Recht
Kriminal- / die Kriminalpolizei	target	13	Stadt, Ämter & Recht
offiziell	target	13	Stadt, Ämter & Recht
passieren	target	13	Stadt, Ämter & Recht
politisch	target	13	Stadt, Ämter & Recht
rauchen	target	13	Stadt, Ämter & Recht
rechtlich	target	13	Stadt, Ämter & Recht
regeln	target	13	Stadt, Ämter & Recht
schuld	target	13	Stadt, Ämter & Recht
schuldig	target	13	Stadt, Ämter & Recht
sozial	target	13	Stadt, Ämter & Recht
strafbar	target	13	Stadt, Ämter & Recht
streiken	target	13	Stadt, Ämter & Recht
untersagt	target	13	Stadt, Ämter & Recht
unterschreiben	target	13	Stadt, Ämter & Recht
verbieten	target	13	Stadt, Ämter & Recht
verboten	target	13	Stadt, Ämter & Recht
verdächtig	target	13	Stadt, Ämter & Recht
verhaften	target	13	Stadt, Ämter & Recht
verhindern	target	13	Stadt, Ämter & Recht
verraten	target	13	Stadt, Ämter & Recht
versäumen	target	13	Stadt, Ämter & Recht
verursachen	target	13	Stadt, Ämter & Recht
verurteilen	target	13	Stadt, Ämter & Recht
veröffentlichen	target	13	Stadt, Ämter & Recht
öffentlich	target	13	Stadt, Ämter & Recht
anerkennen	target	14	Arbeit & Beruf
anstellen	target	14	Arbeit & Beruf
anstrengend	target	14	Arbeit & Beruf
arbeiten	target	14	Arbeit & Beruf
arbeitslos	target	14	Arbeit & Beruf
beenden	target	14	Arbeit & Beruf
beruflich	target	14	Arbeit & Beruf
berufstätig	target	14	Arbeit & Beruf
das Büro	target	14	Arbeit & Beruf
das Diplom	target	14	Arbeit & Beruf
das Fach	target	14	Arbeit & Beruf
das Gehalt	target	14	Arbeit & Beruf
das Kraftfahrzeug	target	14	Arbeit & Beruf
das Kraftwerk	target	14	Arbeit & Beruf
das Personal	target	14	Arbeit & Beruf
das Praktikum	target	14	Arbeit & Beruf
das Projekt	target	14	Arbeit & Beruf
das Telefon	target	14	Arbeit & Beruf
das Vorstellungsgespräch	target	14	Arbeit & Beruf
das Werk	target	14	Arbeit & Beruf
das Werkzeug	target	14	Arbeit & Beruf
der Angestellte / die Angestellte	target	14	Arbeit & Beruf
der Anspruch	target	14	Arbeit & Beruf
der Arbeiter / die Arbeiterin	target	14	Arbeit & Beruf
der Arbeitsplatz	target	14	Arbeit & Beruf
der Architekt / die Architektin	target	14	Arbeit & Beruf
der Auftrag	target	14	Arbeit & Beruf
der Beruf	target	14	Arbeit & Beruf
der Betrieb	target	14	Arbeit & Beruf
der Betriebsrat / die Betriebsrätin	target	14	Arbeit & Beruf
der Direktor / die Direktorin	target	14	Arbeit & Beruf
der Erfolg	target	14	Arbeit & Beruf
der Experte	target	14	Arbeit & Beruf
der Export	target	14	Arbeit & Beruf
der Fachmann / die Fachfrau	target	14	Arbeit & Beruf
der Fehler	target	14	Arbeit & Beruf
der Feierabend	target	14	Arbeit & Beruf
der Grund	target	14	Arbeit & Beruf
der Handel	target	14	Arbeit & Beruf
der Handwerker / die Handwerkerin	target	14	Arbeit & Beruf
der Hersteller	target	14	Arbeit & Beruf
der Händler / die Händlerin	target	14	Arbeit & Beruf
der Import	target	14	Arbeit & Beruf
der Ingenieur	target	14	Arbeit & Beruf
der Kandidat	target	14	Arbeit & Beruf
der Kellner / die Kellnerin	target	14	Arbeit & Beruf
der Kollege / die Kollegin	target	14	Arbeit & Beruf
der Kunde / die Kundin	target	14	Arbeit & Beruf
der Leiter / die Leiterin	target	14	Arbeit & Beruf
der Lohn	target	14	Arbeit & Beruf
der Mangel	target	14	Arbeit & Beruf
der Mechaniker / die Mechanikerin	target	14	Arbeit & Beruf
der Meister	target	14	Arbeit & Beruf
der Migrant / die Migrantin	target	14	Arbeit & Beruf
der Mitarbeiter / die Mitarbeiterin	target	14	Arbeit & Beruf
der Praktikant / die Praktikantin	target	14	Arbeit & Beruf
der Professor / die Professorin	target	14	Arbeit & Beruf
der Profi	target	14	Arbeit & Beruf
der Profisportler / die Profisportlerin	target	14	Arbeit & Beruf
der Reporter / die Reporterin	target	14	Arbeit & Beruf
der Rest	target	14	Arbeit & Beruf
der Schauspieler / die Schauspielerin	target	14	Arbeit & Beruf
der Sekretär / die Sekretärin	target	14	Arbeit & Beruf
der Serviceangestellte / die Serviceangestellte	target	14	Arbeit & Beruf
der Spezialist / die Spezialistin	target	14	Arbeit & Beruf
der Steward / die Stewardess	target	14	Arbeit & Beruf
der Student / die Studentin	target	14	Arbeit & Beruf
der Studierende / die Studierende	target	14	Arbeit & Beruf
der Sänger / die Sängerin	target	14	Arbeit & Beruf
der Teilnehmer / die Teilnehmerin	target	14	Arbeit & Beruf
der Termin	target	14	Arbeit & Beruf
der Terminkalender	target	14	Arbeit & Beruf
der Täter / die Täterin	target	14	Arbeit & Beruf
der Unternehmer / die Unternehmerin	target	14	Arbeit & Beruf
der Verein	target	14	Arbeit & Beruf
der Verlag	target	14	Arbeit & Beruf
der Zufall	target	14	Arbeit & Beruf
die Arbeit	target	14	Arbeit & Beruf
die Arbeitserlaubnis	target	14	Arbeit & Beruf
die Arbeitslosigkeit	target	14	Arbeit & Beruf
die Arbeitsstelle	target	14	Arbeit & Beruf
die Aushilfe	target	14	Arbeit & Beruf
die Bewerbung	target	14	Arbeit & Beruf
die Entlassung	target	14	Arbeit & Beruf
die Fabrik	target	14	Arbeit & Beruf
die Fachleute	target	14	Arbeit & Beruf
die Firma	target	14	Arbeit & Beruf
die Forderung	target	14	Arbeit & Beruf
die Förderung	target	14	Arbeit & Beruf
die Führung	target	14	Arbeit & Beruf
die Gelegenheit	target	14	Arbeit & Beruf
die Generation	target	14	Arbeit & Beruf
die Gewerkschaft	target	14	Arbeit & Beruf
die Herausforderung	target	14	Arbeit & Beruf
die Industrie	target	14	Arbeit & Beruf
die Karriere	target	14	Arbeit & Beruf
die Kündigung	target	14	Arbeit & Beruf
die Leistung	target	14	Arbeit & Beruf
die Leitung	target	14	Arbeit & Beruf
die Mannschaft	target	14	Arbeit & Beruf
die Migration	target	14	Arbeit & Beruf
die Qualifikation	target	14	Arbeit & Beruf
die Reparatur	target	14	Arbeit & Beruf
die Reportage	target	14	Arbeit & Beruf
die Teilnahme	target	14	Arbeit & Beruf
die Teilzeit	target	14	Arbeit & Beruf
die Tätigkeit	target	14	Arbeit & Beruf
die Unterlagen	target	14	Arbeit & Beruf
die Unterstützung	target	14	Arbeit & Beruf
die Vollzeit	target	14	Arbeit & Beruf
die Weiterbildung	target	14	Arbeit & Beruf
die Werkstatt	target	14	Arbeit & Beruf
die Überstunde	target	14	Arbeit & Beruf
entlassen	target	14	Arbeit & Beruf
erfolgreich	target	14	Arbeit & Beruf
erledigen	target	14	Arbeit & Beruf
fehlen	target	14	Arbeit & Beruf
fleißig	target	14	Arbeit & Beruf
fordern	target	14	Arbeit & Beruf
fördern	target	14	Arbeit & Beruf
gründen	target	14	Arbeit & Beruf
handeln	target	14	Arbeit & Beruf
herstellen	target	14	Arbeit & Beruf
kündigen	target	14	Arbeit & Beruf
leisten	target	14	Arbeit & Beruf
leiten	target	14	Arbeit & Beruf
nützen	target	14	Arbeit & Beruf
reparieren	target	14	Arbeit & Beruf
selbstständig	target	14	Arbeit & Beruf
sich anstrengen	target	14	Arbeit & Beruf
sich beteiligen	target	14	Arbeit & Beruf
sich bewerben	target	14	Arbeit & Beruf
teilnehmen	target	14	Arbeit & Beruf
telefonieren	target	14	Arbeit & Beruf
unterstützen	target	14	Arbeit & Beruf
verdienen	target	14	Arbeit & Beruf
zugänglich	target	14	Arbeit & Beruf
zuständig	target	14	Arbeit & Beruf
abschreiben	target	15	Schule & Bildung
abwesend	target	15	Schule & Bildung
analysieren	target	15	Schule & Bildung
anwenden	target	15	Schule & Bildung
anwesend	target	15	Schule & Bildung
aufgeben	target	15	Schule & Bildung
ausgebildet	target	15	Schule & Bildung
aussprechen	target	15	Schule & Bildung
beginnen	target	15	Schule & Bildung
besichtigen	target	15	Schule & Bildung
buchen	target	15	Schule & Bildung
das Abitur	target	15	Schule & Bildung
das Alphabet	target	15	Schule & Bildung
das Beispiel	target	15	Schule & Bildung
das Buch	target	15	Schule & Bildung
das Ergebnis	target	15	Schule & Bildung
das Forum	target	15	Schule & Bildung
das Gedicht	target	15	Schule & Bildung
das Institut	target	15	Schule & Bildung
das Kapitel	target	15	Schule & Bildung
das Referat	target	15	Schule & Bildung
das Seminar	target	15	Schule & Bildung
das System	target	15	Schule & Bildung
der Abschluss	target	15	Schule & Bildung
der Abschnitt	target	15	Schule & Bildung
der Beginn	target	15	Schule & Bildung
der Bereich	target	15	Schule & Bildung
der Bleistift	target	15	Schule & Bildung
der Eintritt	target	15	Schule & Bildung
der Fortschritt	target	15	Schule & Bildung
der Intensivkurs	target	15	Schule & Bildung
der Kurs	target	15	Schule & Bildung
der Kursleiter / die Kursleiter	target	15	Schule & Bildung
der Lebenslauf	target	15	Schule & Bildung
der Lehrer / die Lehrerin	target	15	Schule & Bildung
der Lehrling	target	15	Schule & Bildung
der Lerner / die Lernerin	target	15	Schule & Bildung
der Leser / die Leserin	target	15	Schule & Bildung
der Schüler / die Schülerin	target	15	Schule & Bildung
der Stil	target	15	Schule & Bildung
der Unterricht	target	15	Schule & Bildung
der Übersetzer / die Übersetzerin	target	15	Schule & Bildung
die Abbildung	target	15	Schule & Bildung
die Aufgabe	target	15	Schule & Bildung
die Ausbildung	target	15	Schule & Bildung
die Aussprache	target	15	Schule & Bildung
die Bibliothek	target	15	Schule & Bildung
die Biologie	target	15	Schule & Bildung
die Buchhandlung	target	15	Schule & Bildung
die Entwicklung	target	15	Schule & Bildung
die Erklärung	target	15	Schule & Bildung
die Forschung	target	15	Schule & Bildung
die Fortbildung	target	15	Schule & Bildung
die Fortsetzung	target	15	Schule & Bildung
die Geduld	target	15	Schule & Bildung
die Hausaufgabe	target	15	Schule & Bildung
die Klasse	target	15	Schule & Bildung
die Klassenarbeit	target	15	Schule & Bildung
die Lehre	target	15	Schule & Bildung
die Lehrstelle	target	15	Schule & Bildung
die Matura	target	15	Schule & Bildung
die Nachhilfe	target	15	Schule & Bildung
die Note	target	15	Schule & Bildung
die Präsentation	target	15	Schule & Bildung
die Prüfung	target	15	Schule & Bildung
die Schularbeit	target	15	Schule & Bildung
die Schule	target	15	Schule & Bildung
die Universität	target	15	Schule & Bildung
die Übersetzung	target	15	Schule & Bildung
die Übung	target	15	Schule & Bildung
eintreten	target	15	Schule & Bildung
entwickeln	target	15	Schule & Bildung
erklären	target	15	Schule & Bildung
erstellen	target	15	Schule & Bildung
fortsetzen	target	15	Schule & Bildung
interkulturell	target	15	Schule & Bildung
international	target	15	Schule & Bildung
lernen	target	15	Schule & Bildung
lesen	target	15	Schule & Bildung
präsentieren	target	15	Schule & Bildung
prüfen	target	15	Schule & Bildung
theoretisch	target	15	Schule & Bildung
unterrichten	target	15	Schule & Bildung
übersetzen	target	15	Schule & Bildung
abonnieren	target	16	Freizeit, Medien & Technik
anklicken	target	16	Freizeit, Medien & Technik
ansehen	target	16	Freizeit, Medien & Technik
aufführen	target	16	Freizeit, Medien & Technik
aufnehmen	target	16	Freizeit, Medien & Technik
auftreten	target	16	Freizeit, Medien & Technik
ausgehen	target	16	Freizeit, Medien & Technik
ausstellen	target	16	Freizeit, Medien & Technik
automatisch	target	16	Freizeit, Medien & Technik
basteln	target	16	Freizeit, Medien & Technik
beliebt	target	16	Freizeit, Medien & Technik
bio	target	16	Freizeit, Medien & Technik
Bio-	target	16	Freizeit, Medien & Technik
das Abenteuer	target	16	Freizeit, Medien & Technik
das Abonnement	target	16	Freizeit, Medien & Technik
das Ballett	target	16	Freizeit, Medien & Technik
das Bild	target	16	Freizeit, Medien & Technik
das Billett	target	16	Freizeit, Medien & Technik
das Denkmal	target	16	Freizeit, Medien & Technik
das Diplom	target	16	Freizeit, Medien & Technik
das Fernsehen	target	16	Freizeit, Medien & Technik
das Fest	target	16	Freizeit, Medien & Technik
das Foto	target	16	Freizeit, Medien & Technik
das Gerät	target	16	Freizeit, Medien & Technik
das Handy	target	16	Freizeit, Medien & Technik
das Hobby	target	16	Freizeit, Medien & Technik
das Instrument	target	16	Freizeit, Medien & Technik
das Interview	target	16	Freizeit, Medien & Technik
das Kabel	target	16	Freizeit, Medien & Technik
das Kino	target	16	Freizeit, Medien & Technik
das Klavier	target	16	Freizeit, Medien & Technik
das Klima	target	16	Freizeit, Medien & Technik
das Konzert	target	16	Freizeit, Medien & Technik
das Laufwerk	target	16	Freizeit, Medien & Technik
das Lexikon	target	16	Freizeit, Medien & Technik
das Lied	target	16	Freizeit, Medien & Technik
das Magazin	target	16	Freizeit, Medien & Technik
das Mobiltelefon	target	16	Freizeit, Medien & Technik
das Museum	target	16	Freizeit, Medien & Technik
das Märchen	target	16	Freizeit, Medien & Technik
das Orchester	target	16	Freizeit, Medien & Technik
das Programm	target	16	Freizeit, Medien & Technik
das Publikum	target	16	Freizeit, Medien & Technik
das Quiz	target	16	Freizeit, Medien & Technik
das Radio	target	16	Freizeit, Medien & Technik
das Rätsel	target	16	Freizeit, Medien & Technik
das Schwimmbad	target	16	Freizeit, Medien & Technik
das Souvenir	target	16	Freizeit, Medien & Technik
das Spiel	target	16	Freizeit, Medien & Technik
das Spielzeug	target	16	Freizeit, Medien & Technik
das Stadion	target	16	Freizeit, Medien & Technik
das Studio	target	16	Freizeit, Medien & Technik
das Studium	target	16	Freizeit, Medien & Technik
das Symbol	target	16	Freizeit, Medien & Technik
das Talent	target	16	Freizeit, Medien & Technik
das Tennis	target	16	Freizeit, Medien & Technik
das Theater	target	16	Freizeit, Medien & Technik
das Thema	target	16	Freizeit, Medien & Technik
das Ticket	target	16	Freizeit, Medien & Technik
das Training	target	16	Freizeit, Medien & Technik
das Video	target	16	Freizeit, Medien & Technik
dekorieren	target	16	Freizeit, Medien & Technik
der Auftritt	target	16	Freizeit, Medien & Technik
der Autor / die Autorin	target	16	Freizeit, Medien & Technik
der Ball	target	16	Freizeit, Medien & Technik
der Basketball	target	16	Freizeit, Medien & Technik
der Beleg	target	16	Freizeit, Medien & Technik
der Bildschirm	target	16	Freizeit, Medien & Technik
der Dialekt	target	16	Freizeit, Medien & Technik
der Dialog	target	16	Freizeit, Medien & Technik
der Feiertag	target	16	Freizeit, Medien & Technik
der Fernseher	target	16	Freizeit, Medien & Technik
der Film	target	16	Freizeit, Medien & Technik
der Fotoapparat	target	16	Freizeit, Medien & Technik
der Fotograf	target	16	Freizeit, Medien & Technik
der Fußball	target	16	Freizeit, Medien & Technik
der Karneval	target	16	Freizeit, Medien & Technik
der Klick	target	16	Freizeit, Medien & Technik
der Kopierer	target	16	Freizeit, Medien & Technik
der Krimi	target	16	Freizeit, Medien & Technik
der Künstler / die Künstlerin	target	16	Freizeit, Medien & Technik
der Lautsprecher	target	16	Freizeit, Medien & Technik
der Maler / die Malerin	target	16	Freizeit, Medien & Technik
der Monitor	target	16	Freizeit, Medien & Technik
der Musiker / die Musikerin	target	16	Freizeit, Medien & Technik
der Plan	target	16	Freizeit, Medien & Technik
der Prospekt	target	16	Freizeit, Medien & Technik
der Rekord	target	16	Freizeit, Medien & Technik
der Roman	target	16	Freizeit, Medien & Technik
der Saal	target	16	Freizeit, Medien & Technik
der Salon	target	16	Freizeit, Medien & Technik
der Sieg	target	16	Freizeit, Medien & Technik
der Sieger / die Siegerin	target	16	Freizeit, Medien & Technik
der Sitz	target	16	Freizeit, Medien & Technik
der Ski/Schi	target	16	Freizeit, Medien & Technik
der Spaß	target	16	Freizeit, Medien & Technik
der Spiegel	target	16	Freizeit, Medien & Technik
der Spieler / die Spielerin	target	16	Freizeit, Medien & Technik
der Spielplatz	target	16	Freizeit, Medien & Technik
der Sport	target	16	Freizeit, Medien & Technik
der Sportler / die Sportlerin	target	16	Freizeit, Medien & Technik
der Star	target	16	Freizeit, Medien & Technik
der Tanz	target	16	Freizeit, Medien & Technik
der Titel	target	16	Freizeit, Medien & Technik
der Tourismus	target	16	Freizeit, Medien & Technik
der Tourist / die Touristin	target	16	Freizeit, Medien & Technik
der Trainer / die Trainerin	target	16	Freizeit, Medien & Technik
der Traum	target	16	Freizeit, Medien & Technik
der Turm	target	16	Freizeit, Medien & Technik
der Versuch	target	16	Freizeit, Medien & Technik
der Virus	target	16	Freizeit, Medien & Technik
der Wettbewerb	target	16	Freizeit, Medien & Technik
der Zirkus	target	16	Freizeit, Medien & Technik
der Zoo	target	16	Freizeit, Medien & Technik
der Zuschauer / die Zuschauerin	target	16	Freizeit, Medien & Technik
die Aktivität	target	16	Freizeit, Medien & Technik
die Aufnahme	target	16	Freizeit, Medien & Technik
die Ausstellung	target	16	Freizeit, Medien & Technik
die Batterie	target	16	Freizeit, Medien & Technik
die Bibliothek	target	16	Freizeit, Medien & Technik
die Biologie	target	16	Freizeit, Medien & Technik
die Broschüre	target	16	Freizeit, Medien & Technik
die Bühne	target	16	Freizeit, Medien & Technik
die Datei	target	16	Freizeit, Medien & Technik
die Daten	target	16	Freizeit, Medien & Technik
die Diskothek	target	16	Freizeit, Medien & Technik
die Diskussion	target	16	Freizeit, Medien & Technik
die Fantasie/Phantasie	target	16	Freizeit, Medien & Technik
die Feier	target	16	Freizeit, Medien & Technik
die Fernbedienung	target	16	Freizeit, Medien & Technik
die Festplatte	target	16	Freizeit, Medien & Technik
die Figur	target	16	Freizeit, Medien & Technik
die Flöte	target	16	Freizeit, Medien & Technik
die Fotografie	target	16	Freizeit, Medien & Technik
die Freizeit	target	16	Freizeit, Medien & Technik
die Galerie	target	16	Freizeit, Medien & Technik
die Gitarre	target	16	Freizeit, Medien & Technik
die Gymnastik	target	16	Freizeit, Medien & Technik
die Kamera	target	16	Freizeit, Medien & Technik
die Kassette	target	16	Freizeit, Medien & Technik
die Klimaanlage	target	16	Freizeit, Medien & Technik
die Kopie	target	16	Freizeit, Medien & Technik
die Kultur	target	16	Freizeit, Medien & Technik
die Kunst	target	16	Freizeit, Medien & Technik
die Literatur	target	16	Freizeit, Medien & Technik
die Mappe	target	16	Freizeit, Medien & Technik
die Medien	target	16	Freizeit, Medien & Technik
die Metropole	target	16	Freizeit, Medien & Technik
die Mobilbox	target	16	Freizeit, Medien & Technik
die Mobilität	target	16	Freizeit, Medien & Technik
die Musik	target	16	Freizeit, Medien & Technik
die Oper	target	16	Freizeit, Medien & Technik
die Party	target	16	Freizeit, Medien & Technik
die Phantasie/Fantasie	target	16	Freizeit, Medien & Technik
die Planung	target	16	Freizeit, Medien & Technik
die Rolle	target	16	Freizeit, Medien & Technik
die Rose	target	16	Freizeit, Medien & Technik
die Runde	target	16	Freizeit, Medien & Technik
die Serie	target	16	Freizeit, Medien & Technik
die Sportart	target	16	Freizeit, Medien & Technik
die Station	target	16	Freizeit, Medien & Technik
die Studie	target	16	Freizeit, Medien & Technik
die Szene	target	16	Freizeit, Medien & Technik
die Technik	target	16	Freizeit, Medien & Technik
die Technologie	target	16	Freizeit, Medien & Technik
die Theorie	target	16	Freizeit, Medien & Technik
die Tradition	target	16	Freizeit, Medien & Technik
die Veranstaltung	target	16	Freizeit, Medien & Technik
die/das Glace/Glacé	target	16	Freizeit, Medien & Technik
digital	target	16	Freizeit, Medien & Technik
diskutieren	target	16	Freizeit, Medien & Technik
einfügen	target	16	Freizeit, Medien & Technik
einschalten	target	16	Freizeit, Medien & Technik
elektrisch	target	16	Freizeit, Medien & Technik
Elektro-	target	16	Freizeit, Medien & Technik
elektronisch	target	16	Freizeit, Medien & Technik
fantastisch	target	16	Freizeit, Medien & Technik
feiern	target	16	Freizeit, Medien & Technik
fernsehen	target	16	Freizeit, Medien & Technik
fotografieren	target	16	Freizeit, Medien & Technik
funktionieren	target	16	Freizeit, Medien & Technik
genießen	target	16	Freizeit, Medien & Technik
Golf	target	16	Freizeit, Medien & Technik
historisch	target	16	Freizeit, Medien & Technik
hochladen	target	16	Freizeit, Medien & Technik
installieren	target	16	Freizeit, Medien & Technik
klettern	target	16	Freizeit, Medien & Technik
klicken	target	16	Freizeit, Medien & Technik
kopieren	target	16	Freizeit, Medien & Technik
kulturell	target	16	Freizeit, Medien & Technik
malen	target	16	Freizeit, Medien & Technik
musikalisch	target	16	Freizeit, Medien & Technik
organisieren	target	16	Freizeit, Medien & Technik
planen	target	16	Freizeit, Medien & Technik
Prost	target	16	Freizeit, Medien & Technik
reiten	target	16	Freizeit, Medien & Technik
schwimmen	target	16	Freizeit, Medien & Technik
sich amüsieren	target	16	Freizeit, Medien & Technik
siegen	target	16	Freizeit, Medien & Technik
singen	target	16	Freizeit, Medien & Technik
spielen	target	16	Freizeit, Medien & Technik
sportlich	target	16	Freizeit, Medien & Technik
studieren	target	16	Freizeit, Medien & Technik
tanzen	target	16	Freizeit, Medien & Technik
technisch	target	16	Freizeit, Medien & Technik
toll	target	16	Freizeit, Medien & Technik
traditionell	target	16	Freizeit, Medien & Technik
trainieren	target	16	Freizeit, Medien & Technik
Traum-	target	16	Freizeit, Medien & Technik
träumen	target	16	Freizeit, Medien & Technik
virtuell	target	16	Freizeit, Medien & Technik
Volleyball	target	16	Freizeit, Medien & Technik
wetten	target	16	Freizeit, Medien & Technik
zuschauen	target	16	Freizeit, Medien & Technik
(sich) fürchten	target	17	Gefühle & Charakter
(sich) wünschen	target	17	Gefühle & Charakter
(sich) ärgern	target	17	Gefühle & Charakter
aktiv	target	17	Gefühle & Charakter
allein	target	17	Gefühle & Charakter
angenehm	target	17	Gefühle & Charakter
arm	target	17	Gefühle & Charakter	arm
aufregen	target	17	Gefühle & Charakter
befreit	target	17	Gefühle & Charakter
befriedigend	target	17	Gefühle & Charakter
begeistert	target	17	Gefühle & Charakter
begrenzt	target	17	Gefühle & Charakter
beißen	target	17	Gefühle & Charakter	to bite
beleidigen	target	17	Gefühle & Charakter
bereit	target	17	Gefühle & Charakter
beruhigen	target	17	Gefühle & Charakter
berühmt	target	17	Gefühle & Charakter
betrunken	target	17	Gefühle & Charakter
blass	target	17	Gefühle & Charakter
böse	target	17	Gefühle & Charakter
dankbar	target	17	Gefühle & Charakter
das Glück	target	17	Gefühle & Charakter
das Interesse	target	17	Gefühle & Charakter
das Pech	target	17	Gefühle & Charakter
das Vergnügen	target	17	Gefühle & Charakter
das Vertrauen	target	17	Gefühle & Charakter
das Wunder	target	17	Gefühle & Charakter
der Friede	target	17	Gefühle & Charakter
der Kellner / die Kellnerin	target	17	Gefühle & Charakter
der Schreck	target	17	Gefühle & Charakter
der Verlierer / die Verliererin	target	17	Gefühle & Charakter
der Wunsch	target	17	Gefühle & Charakter
der Ärger	target	17	Gefühle & Charakter
die Angst	target	17	Gefühle & Charakter
die Bewegung	target	17	Gefühle & Charakter
die Eile	target	17	Gefühle & Charakter
die Enttäuschung	target	17	Gefühle & Charakter
die Freude	target	17	Gefühle & Charakter
die Hoffnung	target	17	Gefühle & Charakter
die Kritik	target	17	Gefühle & Charakter
die Laune	target	17	Gefühle & Charakter
die Liebe	target	17	Gefühle & Charakter
die Lust	target	17	Gefühle & Charakter
die Ruhe	target	17	Gefühle & Charakter
die Wirkung	target	17	Gefühle & Charakter
dringend	target	17	Gefühle & Charakter
dumm	target	17	Gefühle & Charakter
eilen	target	17	Gefühle & Charakter
eilig	target	17	Gefühle & Charakter
einsam	target	17	Gefühle & Charakter
entspannend	target	17	Gefühle & Charakter
enttäuschen	target	17	Gefühle & Charakter
erleichtern	target	17	Gefühle & Charakter
ernst	target	17	Gefühle & Charakter
ernsthaft	target	17	Gefühle & Charakter
faul	target	17	Gefühle & Charakter
faulenzen	target	17	Gefühle & Charakter
frech	target	17	Gefühle & Charakter
frieren	target	17	Gefühle & Charakter
froh	target	17	Gefühle & Charakter
fröhlich	target	17	Gefühle & Charakter
fühlen	target	17	Gefühle & Charakter
geehrt	target	17	Gefühle & Charakter
geeignet	target	17	Gefühle & Charakter
gefallen	target	17	Gefühle & Charakter
gemütlich	target	17	Gefühle & Charakter
gespannt	target	17	Gefühle & Charakter
glücklich	target	17	Gefühle & Charakter
hassen	target	17	Gefühle & Charakter
herzlich	target	17	Gefühle & Charakter
hoffen	target	17	Gefühle & Charakter
hoffentlich	target	17	Gefühle & Charakter
höflich	target	17	Gefühle & Charakter
interessant	target	17	Gefühle & Charakter
interessieren	target	17	Gefühle & Charakter
interessiert	target	17	Gefühle & Charakter
klasse	target	17	Gefühle & Charakter
kreativ	target	17	Gefühle & Charakter
kritisch	target	17	Gefühle & Charakter
kritisieren	target	17	Gefühle & Charakter
ledig	target	17	Gefühle & Charakter
leicht	target	17	Gefühle & Charakter
leider	target	17	Gefühle & Charakter
lieb	target	17	Gefühle & Charakter
lieben	target	17	Gefühle & Charakter
loben	target	17	Gefühle & Charakter
lustig	target	17	Gefühle & Charakter
neugierig	target	17	Gefühle & Charakter
peinlich	target	17	Gefühle & Charakter
ruhig	target	17	Gefühle & Charakter
schade	target	17	Gefühle & Charakter
schrecklich	target	17	Gefühle & Charakter
sich eignen	target	17	Gefühle & Charakter
sich etwas gefallen lassen	target	17	Gefühle & Charakter
sich freuen	target	17	Gefühle & Charakter
sich lohnen	target	17	Gefühle & Charakter
sich vergnügen	target	17	Gefühle & Charakter
sich verlieben	target	17	Gefühle & Charakter
sich wundern	target	17	Gefühle & Charakter
still	target	17	Gefühle & Charakter
stolz	target	17	Gefühle & Charakter
sympathisch	target	17	Gefühle & Charakter
traurig	target	17	Gefühle & Charakter
